# Wavelength(Å) I_cont(erg/s/cm2/Å/sr) I_abs(erg/s/cm2/Å/sr)
4853.1061 3.1846e+14 3.1716e+14
4853.1198 3.1846e+14 3.1716e+14
4853.1335 3.1846e+14 3.1716e+14
4853.1472 3.1846e+14 3.1716e+14
4853.1609 3.1846e+14 3.1715e+14
4853.1746 3.1846e+14 3.1715e+14
4853.1883 3.1846e+14 3.1715e+14
4853.2021 3.1846e+14 3.1715e+14
4853.2158 3.1846e+14 3.1715e+14
4853.2295 3.1846e+14 3.1715e+14
4853.2432 3.1846e+14 3.1715e+14
4853.2569 3.1846e+14 3.1715e+14
4853.2706 3.1846e+14 3.1715e+14
4853.2843 3.1846e+14 3.1714e+14
4853.2981 3.1846e+14 3.1714e+14
4853.3118 3.1846e+14 3.1714e+14
4853.3255 3.1846e+14 3.1714e+14
4853.3392 3.1846e+14 3.1714e+14
4853.3529 3.1846e+14 3.1714e+14
4853.3666 3.1846e+14 3.1714e+14
4853.3803 3.1846e+14 3.1714e+14
4853.3941 3.1846e+14 3.1713e+14
4853.4078 3.1846e+14 3.1713e+14
4853.4215 3.1846e+14 3.1713e+14
4853.4352 3.1846e+14 3.1713e+14
4853.4489 3.1846e+14 3.1713e+14
4853.4626 3.1846e+14 3.1713e+14
4853.4763 3.1846e+14 3.1713e+14
4853.4900 3.1846e+14 3.1713e+14
4853.5038 3.1846e+14 3.1712e+14
4853.5175 3.1846e+14 3.1712e+14
4853.5312 3.1846e+14 3.1712e+14
4853.5449 3.1846e+14 3.1712e+14
4853.5586 3.1846e+14 3.1712e+14
4853.5723 3.1846e+14 3.1712e+14
4853.5860 3.1846e+14 3.1712e+14
4853.5998 3.1846e+14 3.1712e+14
4853.6135 3.1846e+14 3.1711e+14
4853.6272 3.1846e+14 3.1711e+14
4853.6409 3.1846e+14 3.1711e+14
4853.6546 3.1846e+14 3.1711e+14
4853.6683 3.1846e+14 3.1711e+14
4853.6820 3.1846e+14 3.1711e+14
4853.6958 3.1846e+14 3.1711e+14
4853.7095 3.1846e+14 3.1711e+14
4853.7232 3.1846e+14 3.1710e+14
4853.7369 3.1846e+14 3.1710e+14
4853.7506 3.1846e+14 3.1710e+14
4853.7643 3.1846e+14 3.1710e+14
4853.7780 3.1846e+14 3.1710e+14
4853.7918 3.1846e+14 3.1710e+14
4853.8055 3.1846e+14 3.1710e+14
4853.8192 3.1846e+14 3.1710e+14
4853.8329 3.1846e+14 3.1709e+14
4853.8466 3.1846e+14 3.1709e+14
4853.8603 3.1846e+14 3.1709e+14
4853.8740 3.1846e+14 3.1709e+14
4853.8877 3.1846e+14 3.1709e+14
4853.9015 3.1846e+14 3.1709e+14
4853.9152 3.1846e+14 3.1709e+14
4853.9289 3.1846e+14 3.1709e+14
4853.9426 3.1846e+14 3.1708e+14
4853.9563 3.1846e+14 3.1708e+14
4853.9700 3.1846e+14 3.1708e+14
4853.9837 3.1846e+14 3.1708e+14
4853.9975 3.1846e+14 3.1708e+14
4854.0112 3.1846e+14 3.1708e+14
4854.0249 3.1846e+14 3.1708e+14
4854.0386 3.1846e+14 3.1708e+14
4854.0523 3.1846e+14 3.1708e+14
4854.0660 3.1846e+14 3.1707e+14
4854.0797 3.1846e+14 3.1707e+14
4854.0935 3.1846e+14 3.1707e+14
4854.1072 3.1846e+14 3.1707e+14
4854.1209 3.1846e+14 3.1707e+14
4854.1346 3.1846e+14 3.1707e+14
4854.1483 3.1846e+14 3.1707e+14
4854.1620 3.1846e+14 3.1707e+14
4854.1757 3.1846e+14 3.1706e+14
4854.1894 3.1846e+14 3.1706e+14
4854.2032 3.1846e+14 3.1706e+14
4854.2169 3.1846e+14 3.1706e+14
4854.2306 3.1846e+14 3.1706e+14
4854.2443 3.1846e+14 3.1706e+14
4854.2580 3.1846e+14 3.1706e+14
4854.2717 3.1846e+14 3.1706e+14
4854.2854 3.1846e+14 3.1705e+14
4854.2992 3.1846e+14 3.1705e+14
4854.3129 3.1846e+14 3.1705e+14
4854.3266 3.1846e+14 3.1705e+14
4854.3403 3.1846e+14 3.1705e+14
4854.3540 3.1846e+14 3.1705e+14
4854.3677 3.1846e+14 3.1705e+14
4854.3814 3.1846e+14 3.1705e+14
4854.3952 3.1846e+14 3.1704e+14
4854.4089 3.1846e+14 3.1704e+14
4854.4226 3.1846e+14 3.1704e+14
4854.4363 3.1846e+14 3.1704e+14
4854.4500 3.1846e+14 3.1704e+14
4854.4637 3.1846e+14 3.1704e+14
4854.4774 3.1846e+14 3.1704e+14
4854.4911 3.1846e+14 3.1704e+14
4854.5049 3.1846e+14 3.1703e+14
4854.5186 3.1846e+14 3.1703e+14
4854.5323 3.1846e+14 3.1703e+14
4854.5460 3.1846e+14 3.1703e+14
4854.5597 3.1846e+14 3.1703e+14
4854.5734 3.1846e+14 3.1703e+14
4854.5871 3.1846e+14 3.1703e+14
4854.6009 3.1846e+14 3.1703e+14
4854.6146 3.1846e+14 3.1703e+14
4854.6283 3.1846e+14 3.1702e+14
4854.6420 3.1846e+14 3.1702e+14
4854.6557 3.1846e+14 3.1702e+14
4854.6694 3.1846e+14 3.1702e+14
4854.6831 3.1846e+14 3.1702e+14
4854.6969 3.1846e+14 3.1702e+14
4854.7106 3.1846e+14 3.1702e+14
4854.7243 3.1846e+14 3.1702e+14
4854.7380 3.1846e+14 3.1701e+14
4854.7517 3.1846e+14 3.1701e+14
4854.7654 3.1846e+14 3.1701e+14
4854.7791 3.1846e+14 3.1701e+14
4854.7929 3.1846e+14 3.1701e+14
4854.8066 3.1846e+14 3.1701e+14
4854.8203 3.1846e+14 3.1701e+14
4854.8340 3.1846e+14 3.1701e+14
4854.8477 3.1846e+14 3.1700e+14
4854.8614 3.1846e+14 3.1700e+14
4854.8751 3.1846e+14 3.1700e+14
4854.8888 3.1846e+14 3.1700e+14
